Id,ActivityHour,Calories
1927972279,05-06-2016 09:00,86
1927972279,05-06-2016 10:00,86
1927972279,05-06-2016 11:00,86
1927972279,05-06-2016 12:00,86
1927972279,05-06-2016 13:00,86
1927972279,05-06-2016 14:00,86
1927972279,05-06-2016 15:00,86
1927972279,05-06-2016 16:00,98
1927972279,05-06-2016 17:00,133
1927972279,05-06-2016 18:00,131
1927972279,05-06-2016 19:00,230
1927972279,05-06-2016 20:00,121
1927972279,05-06-2016 21:00,109
1927972279,05-06-2016 22:00,100
1927972279,05-06-2016 23:00,86
1927972279,05-07-2016 00:00,86
1927972279,05-07-2016 01:00,86
1927972279,05-07-2016 02:00,86
1927972279,05-07-2016 03:00,86
1927972279,05-07-2016 04:00,86
1927972279,05-07-2016 05:00,86
1927972279,05-07-2016 06:00,86
1927972279,05-07-2016 07:00,86
1927972279,05-07-2016 08:00,86
1927972279,05-07-2016 09:00,86
1927972279,05-07-2016 10:00,196
1927972279,05-07-2016 11:00,141
1927972279,05-07-2016 12:00,87
1927972279,05-07-2016 13:00,86
1927972279,05-07-2016 14:00,86
1927972279,05-07-2016 15:00,86
1927972279,05-07-2016 16:00,86
1927972279,05-07-2016 17:00,86
1927972279,05-07-2016 18:00,86
1927972279,05-07-2016 19:00,86
1927972279,05-07-2016 20:00,86
1927972279,05-07-2016 21:00,86
1927972279,05-07-2016 22:00,86
1927972279,05-07-2016 23:00,86
1927972279,05-08-2016 00:00,86
1927972279,05-08-2016 01:00,86
1927972279,05-08-2016 02:00,86
1927972279,05-08-2016 03:00,86
1927972279,05-08-2016 04:00,86
1927972279,05-08-2016 05:00,86
1927972279,05-08-2016 06:00,86
1927972279,05-08-2016 07:00,86
1927972279,05-08-2016 08:00,86
1927972279,05-08-2016 09:00,86
1927972279,05-08-2016 10:00,86
1927972279,05-08-2016 11:00,86
1927972279,05-08-2016 12:00,86
1927972279,05-08-2016 13:00,86
1927972279,05-08-2016 14:00,86
1927972279,05-08-2016 15:00,86
1927972279,05-08-2016 16:00,86
1927972279,05-08-2016 17:00,86
1927972279,05-08-2016 18:00,86
1927972279,05-08-2016 19:00,86
1927972279,05-08-2016 20:00,86
1927972279,05-08-2016 21:00,86
1927972279,05-08-2016 22:00,86
1927972279,05-08-2016 23:00,86
1927972279,05-09-2016 00:00,86
1927972279,05-09-2016 01:00,86
1927972279,05-09-2016 02:00,86
1927972279,05-09-2016 03:00,86
1927972279,05-09-2016 04:00,86
1927972279,05-09-2016 05:00,86
1927972279,05-09-2016 06:00,86
1927972279,05-09-2016 07:00,86
1927972279,05-09-2016 08:00,86
1927972279,05-09-2016 09:00,86
1927972279,05-09-2016 10:00,86
1927972279,05-09-2016 11:00,86
1927972279,05-09-2016 12:00,86
1927972279,05-09-2016 13:00,86
1927972279,05-09-2016 14:00,86
1927972279,05-09-2016 15:00,86
1927972279,05-09-2016 16:00,86
1927972279,05-09-2016 17:00,86
1927972279,05-09-2016 18:00,86
1927972279,05-09-2016 19:00,86
1927972279,05-09-2016 20:00,86
1927972279,05-09-2016 21:00,86
1927972279,05-09-2016 22:00,86
1927972279,05-09-2016 23:00,86
1927972279,05-10-2016 00:00,86
1927972279,05-10-2016 01:00,86
1927972279,05-10-2016 02:00,86
1927972279,05-10-2016 03:00,86
1927972279,05-10-2016 04:00,86
1927972279,05-10-2016 05:00,86
1927972279,05-10-2016 06:00,86
1927972279,05-10-2016 07:00,86
1927972279,05-10-2016 08:00,86
1927972279,05-10-2016 09:00,86
1927972279,05-10-2016 10:00,86
1927972279,05-10-2016 11:00,86
1927972279,05-10-2016 12:00,86
1927972279,05-10-2016 13:00,86
1927972279,05-10-2016 14:00,86
1927972279,05-10-2016 15:00,86
1927972279,05-10-2016 16:00,86
1927972279,05-10-2016 17:00,86
1927972279,05-10-2016 18:00,86
1927972279,05-10-2016 19:00,86
1927972279,05-10-2016 20:00,86
1927972279,05-10-2016 21:00,86
1927972279,05-10-2016 22:00,86
1927972279,05-10-2016 23:00,86
1927972279,05-11-2016 00:00,86
1927972279,05-11-2016 01:00,86
1927972279,05-11-2016 02:00,86
1927972279,05-11-2016 03:00,86
1927972279,05-11-2016 04:00,86
1927972279,05-11-2016 05:00,86
1927972279,05-11-2016 06:00,86
1927972279,05-11-2016 07:00,86
1927972279,05-11-2016 08:00,86
1927972279,05-11-2016 09:00,86
1927972279,05-11-2016 10:00,86
1927972279,05-11-2016 11:00,86
1927972279,05-11-2016 12:00,86
1927972279,05-11-2016 13:00,86
1927972279,05-11-2016 14:00,86
1927972279,05-11-2016 15:00,86
1927972279,05-11-2016 16:00,86
1927972279,05-11-2016 17:00,86
1927972279,05-11-2016 18:00,86
1927972279,05-11-2016 19:00,86
1927972279,05-11-2016 20:00,86
1927972279,05-11-2016 21:00,86
1927972279,05-11-2016 22:00,86
1927972279,05-11-2016 23:00,86
1927972279,05-12-2016 00:00,86
1927972279,05-12-2016 01:00,86
1927972279,05-12-2016 02:00,86
1927972279,05-12-2016 03:00,86
1927972279,05-12-2016 04:00,86
1927972279,05-12-2016 05:00,86
1927972279,05-12-2016 06:00,86
1927972279,05-12-2016 07:00,86
1927972279,05-12-2016 08:00,86
1927972279,05-12-2016 09:00,86
1927972279,05-12-2016 10:00,86
1927972279,05-12-2016 11:00,86
1927972279,05-12-2016 12:00,86
1927972279,05-12-2016 13:00,86
1927972279,05-12-2016 14:00,86
1927972279,05-12-2016 15:00,86
2022484408,04-12-2016 00:00,62
2022484408,04-12-2016 01:00,62
2022484408,04-12-2016 02:00,62
2022484408,04-12-2016 03:00,62
2022484408,04-12-2016 04:00,62
2022484408,04-12-2016 05:00,62
2022484408,04-12-2016 06:00,62
2022484408,04-12-2016 07:00,136
2022484408,04-12-2016 08:00,99
2022484408,04-12-2016 09:00,90
2022484408,04-12-2016 10:00,369
2022484408,04-12-2016 11:00,99
2022484408,04-12-2016 12:00,86
2022484408,04-12-2016 13:00,124
2022484408,04-12-2016 14:00,197
2022484408,04-12-2016 15:00,91
2022484408,04-12-2016 16:00,112
2022484408,04-12-2016 17:00,114
2022484408,04-12-2016 18:00,104
2022484408,04-12-2016 19:00,83
2022484408,04-12-2016 20:00,62
2022484408,04-12-2016 21:00,62
2022484408,04-12-2016 22:00,62
2022484408,04-12-2016 23:00,62
2022484408,4/13/2016 12:00:00 AM,62
2022484408,4/13/2016 1:00:00 AM,62
2022484408,4/13/2016 2:00:00 AM,62
2022484408,4/13/2016 3:00:00 AM,62
2022484408,4/13/2016 4:00:00 AM,62
2022484408,4/13/2016 5:00:00 AM,62
2022484408,4/13/2016 6:00:00 AM,62
2022484408,4/13/2016 7:00:00 AM,139
2022484408,4/13/2016 8:00:00 AM,120
2022484408,4/13/2016 9:00:00 AM,397
2022484408,4/13/2016 10:00:00 AM,78
2022484408,4/13/2016 11:00:00 AM,106
2022484408,4/13/2016 12:00:00 PM,136
2022484408,4/13/2016 1:00:00 PM,86
2022484408,4/13/2016 2:00:00 PM,203
2022484408,4/13/2016 3:00:00 PM,117
2022484408,4/13/2016 4:00:00 PM,115
2022484408,4/13/2016 5:00:00 PM,128
2022484408,4/13/2016 6:00:00 PM,156
2022484408,4/13/2016 7:00:00 PM,134
2022484408,4/13/2016 8:00:00 PM,64
2022484408,4/13/2016 9:00:00 PM,62
2022484408,4/13/2016 10:00:00 PM,62
2022484408,4/13/2016 11:00:00 PM,62
2022484408,4/14/2016 12:00:00 AM,62
2022484408,4/14/2016 1:00:00 AM,62
2022484408,4/14/2016 2:00:00 AM,62
2022484408,4/14/2016 3:00:00 AM,62
2022484408,4/14/2016 4:00:00 AM,62
2022484408,4/14/2016 5:00:00 AM,62
2022484408,4/14/2016 6:00:00 AM,62
2022484408,4/14/2016 7:00:00 AM,89
2022484408,4/14/2016 8:00:00 AM,92
2022484408,4/14/2016 9:00:00 AM,101
2022484408,4/14/2016 10:00:00 AM,104
2022484408,4/14/2016 11:00:00 AM,88
2022484408,4/14/2016 12:00:00 PM,81
2022484408,4/14/2016 1:00:00 PM,100
2022484408,4/14/2016 2:00:00 PM,206
2022484408,4/14/2016 3:00:00 PM,94
2022484408,4/14/2016 4:00:00 PM,122
2022484408,4/14/2016 5:00:00 PM,123
2022484408,4/14/2016 6:00:00 PM,271
2022484408,4/14/2016 7:00:00 PM,121
2022484408,4/14/2016 8:00:00 PM,98
2022484408,4/14/2016 9:00:00 PM,62
2022484408,4/14/2016 10:00:00 PM,62
2022484408,4/14/2016 11:00:00 PM,62
2022484408,4/15/2016 12:00:00 AM,62
2022484408,4/15/2016 1:00:00 AM,62
2022484408,4/15/2016 2:00:00 AM,62
2022484408,4/15/2016 3:00:00 AM,62
2022484408,4/15/2016 4:00:00 AM,62
2022484408,4/15/2016 5:00:00 AM,62
2022484408,4/15/2016 6:00:00 AM,62
2022484408,4/15/2016 7:00:00 AM,121
2022484408,4/15/2016 8:00:00 AM,127
2022484408,4/15/2016 9:00:00 AM,397
2022484408,4/15/2016 10:00:00 AM,129
2022484408,4/15/2016 11:00:00 AM,122
2022484408,4/15/2016 12:00:00 PM,79
2022484408,4/15/2016 1:00:00 PM,174
2022484408,4/15/2016 2:00:00 PM,136
2022484408,4/15/2016 3:00:00 PM,109
2022484408,4/15/2016 4:00:00 PM,159
2022484408,4/15/2016 5:00:00 PM,113
2022484408,4/15/2016 6:00:00 PM,88
2022484408,4/15/2016 7:00:00 PM,89
2022484408,4/15/2016 8:00:00 PM,62
2022484408,4/15/2016 9:00:00 PM,62
2022484408,4/15/2016 10:00:00 PM,62
2022484408,4/15/2016 11:00:00 PM,62
2022484408,4/16/2016 12:00:00 AM,62
2022484408,4/16/2016 1:00:00 AM,62
2022484408,4/16/2016 2:00:00 AM,62
2022484408,4/16/2016 3:00:00 AM,62
2022484408,4/16/2016 4:00:00 AM,62
2022484408,4/16/2016 5:00:00 AM,62
2022484408,4/16/2016 6:00:00 AM,62
2022484408,4/16/2016 7:00:00 AM,75
2022484408,4/16/2016 8:00:00 AM,119
2022484408,4/16/2016 9:00:00 AM,337
2022484408,4/16/2016 10:00:00 AM,123
2022484408,4/16/2016 11:00:00 AM,115
2022484408,4/16/2016 12:00:00 PM,108
2022484408,4/16/2016 1:00:00 PM,147
2022484408,4/16/2016 2:00:00 PM,119
2022484408,4/16/2016 3:00:00 PM,101
2022484408,4/16/2016 4:00:00 PM,62
2022484408,4/16/2016 5:00:00 PM,62
2022484408,4/16/2016 6:00:00 PM,62
2022484408,4/16/2016 7:00:00 PM,62
2022484408,4/16/2016 8:00:00 PM,62
2022484408,4/16/2016 9:00:00 PM,62
2022484408,4/16/2016 10:00:00 PM,62
2022484408,4/16/2016 11:00:00 PM,62
2022484408,4/17/2016 12:00:00 AM,62
2022484408,4/17/2016 1:00:00 AM,62
2022484408,4/17/2016 2:00:00 AM,62
2022484408,4/17/2016 3:00:00 AM,62
2022484408,4/17/2016 4:00:00 AM,62
2022484408,4/17/2016 5:00:00 AM,62
2022484408,4/17/2016 6:00:00 AM,62
2022484408,4/17/2016 7:00:00 AM,62
2022484408,4/17/2016 8:00:00 AM,117
2022484408,4/17/2016 9:00:00 AM,415
2022484408,4/17/2016 10:00:00 AM,258
2022484408,4/17/2016 11:00:00 AM,196
2022484408,4/17/2016 12:00:00 PM,75
2022484408,4/17/2016 1:00:00 PM,89
2022484408,4/17/2016 2:00:00 PM,185
2022484408,4/17/2016 3:00:00 PM,145
2022484408,4/17/2016 4:00:00 PM,156
2022484408,4/17/2016 5:00:00 PM,164
2022484408,4/17/2016 6:00:00 PM,132
2022484408,4/17/2016 7:00:00 PM,90
2022484408,4/17/2016 8:00:00 PM,77
2022484408,4/17/2016 9:00:00 PM,62
2022484408,4/17/2016 10:00:00 PM,62
2022484408,4/17/2016 11:00:00 PM,62
2022484408,4/18/2016 12:00:00 AM,62
2022484408,4/18/2016 1:00:00 AM,62
2022484408,4/18/2016 2:00:00 AM,62
2022484408,4/18/2016 3:00:00 AM,62
2022484408,4/18/2016 4:00:00 AM,62
2022484408,4/18/2016 5:00:00 AM,62
2022484408,4/18/2016 6:00:00 AM,74
2022484408,4/18/2016 7:00:00 AM,190
2022484408,4/18/2016 8:00:00 AM,137
2022484408,4/18/2016 9:00:00 AM,486
2022484408,4/18/2016 10:00:00 AM,146
2022484408,4/18/2016 11:00:00 AM,71
2022484408,4/18/2016 12:00:00 PM,95
2022484408,4/18/2016 1:00:00 PM,98
2022484408,4/18/2016 2:00:00 PM,200
2022484408,4/18/2016 3:00:00 PM,125
2022484408,4/18/2016 4:00:00 PM,111
2022484408,4/18/2016 5:00:00 PM,141
2022484408,4/18/2016 6:00:00 PM,141
2022484408,4/18/2016 7:00:00 PM,121
2022484408,4/18/2016 8:00:00 PM,74
2022484408,4/18/2016 9:00:00 PM,62
2022484408,4/18/2016 10:00:00 PM,62
2022484408,4/18/2016 11:00:00 PM,62
2022484408,4/19/2016 12:00:00 AM,62
2022484408,4/19/2016 1:00:00 AM,62
2022484408,4/19/2016 2:00:00 AM,62
2022484408,4/19/2016 3:00:00 AM,62
2022484408,4/19/2016 4:00:00 AM,62
2022484408,4/19/2016 5:00:00 AM,62
2022484408,4/19/2016 6:00:00 AM,62
2022484408,4/19/2016 7:00:00 AM,62
2022484408,4/19/2016 8:00:00 AM,62
2022484408,4/19/2016 9:00:00 AM,120
2022484408,4/19/2016 10:00:00 AM,101
2022484408,4/19/2016 11:00:00 AM,115
2022484408,4/19/2016 12:00:00 PM,115
2022484408,4/19/2016 1:00:00 PM,125
2022484408,4/19/2016 2:00:00 PM,198
2022484408,4/19/2016 3:00:00 PM,160
2022484408,4/19/2016 4:00:00 PM,389
2022484408,4/19/2016 5:00:00 PM,123
2022484408,4/19/2016 6:00:00 PM,133
2022484408,4/19/2016 7:00:00 PM,99
2022484408,4/19/2016 8:00:00 PM,62
2022484408,4/19/2016 9:00:00 PM,62
2022484408,4/19/2016 10:00:00 PM,62
2022484408,4/19/2016 11:00:00 PM,62
2022484408,4/20/2016 12:00:00 AM,62
2022484408,4/20/2016 1:00:00 AM,62
2022484408,4/20/2016 2:00:00 AM,62
2022484408,4/20/2016 3:00:00 AM,62
2022484408,4/20/2016 4:00:00 AM,62
2022484408,4/20/2016 5:00:00 AM,62
2022484408,4/20/2016 6:00:00 AM,80
2022484408,4/20/2016 7:00:00 AM,138
2022484408,4/20/2016 8:00:00 AM,151
2022484408,4/20/2016 9:00:00 AM,441
2022484408,4/20/2016 10:00:00 AM,80
2022484408,4/20/2016 11:00:00 AM,102
2022484408,4/20/2016 12:00:00 PM,188
2022484408,4/20/2016 1:00:00 PM,128
2022484408,4/20/2016 2:00:00 PM,238
2022484408,4/20/2016 3:00:00 PM,154
2022484408,4/20/2016 4:00:00 PM,138
2022484408,4/20/2016 5:00:00 PM,144
2022484408,4/20/2016 6:00:00 PM,134
2022484408,4/20/2016 7:00:00 PM,122
2022484408,4/20/2016 8:00:00 PM,100
2022484408,4/20/2016 9:00:00 PM,62
2022484408,4/20/2016 10:00:00 PM,62
2022484408,4/20/2016 11:00:00 PM,62
2022484408,4/21/2016 12:00:00 AM,62
2022484408,4/21/2016 1:00:00 AM,62
2022484408,4/21/2016 2:00:00 AM,62
2022484408,4/21/2016 3:00:00 AM,62
2022484408,4/21/2016 4:00:00 AM,62
2022484408,4/21/2016 5:00:00 AM,62
2022484408,4/21/2016 6:00:00 AM,62
2022484408,4/21/2016 7:00:00 AM,160
2022484408,4/21/2016 8:00:00 AM,88
2022484408,4/21/2016 9:00:00 AM,111
2022484408,4/21/2016 10:00:00 AM,295
2022484408,4/21/2016 11:00:00 AM,223
2022484408,4/21/2016 12:00:00 PM,271
2022484408,4/21/2016 1:00:00 PM,78
2022484408,4/21/2016 2:00:00 PM,239
2022484408,4/21/2016 3:00:00 PM,173
2022484408,4/21/2016 4:00:00 PM,349
2022484408,4/21/2016 5:00:00 PM,233
2022484408,4/21/2016 6:00:00 PM,130
2022484408,4/21/2016 7:00:00 PM,103
2022484408,4/21/2016 8:00:00 PM,84
2022484408,4/21/2016 9:00:00 PM,62
2022484408,4/21/2016 10:00:00 PM,62
2022484408,4/21/2016 11:00:00 PM,62
2022484408,4/22/2016 12:00:00 AM,62
2022484408,4/22/2016 1:00:00 AM,62
2022484408,4/22/2016 2:00:00 AM,62
2022484408,4/22/2016 3:00:00 AM,62
2022484408,4/22/2016 4:00:00 AM,62
2022484408,4/22/2016 5:00:00 AM,62
2022484408,4/22/2016 6:00:00 AM,71
2022484408,4/22/2016 7:00:00 AM,144
2022484408,4/22/2016 8:00:00 AM,109
2022484408,4/22/2016 9:00:00 AM,426
2022484408,4/22/2016 10:00:00 AM,183
2022484408,4/22/2016 11:00:00 AM,122
2022484408,4/22/2016 12:00:00 PM,135
2022484408,4/22/2016 1:00:00 PM,156
2022484408,4/22/2016 2:00:00 PM,159
2022484408,4/22/2016 3:00:00 PM,104
2022484408,4/22/2016 4:00:00 PM,78
2022484408,4/22/2016 5:00:00 PM,79
2022484408,4/22/2016 6:00:00 PM,99
2022484408,4/22/2016 7:00:00 PM,128
2022484408,4/22/2016 8:00:00 PM,86
2022484408,4/22/2016 9:00:00 PM,62
2022484408,4/22/2016 10:00:00 PM,62
2022484408,4/22/2016 11:00:00 PM,62
2022484408,4/23/2016 12:00:00 AM,62
2022484408,4/23/2016 1:00:00 AM,62
2022484408,4/23/2016 2:00:00 AM,62
2022484408,4/23/2016 3:00:00 AM,62
2022484408,4/23/2016 4:00:00 AM,62
2022484408,4/23/2016 5:00:00 AM,62
2022484408,4/23/2016 6:00:00 AM,62
2022484408,4/23/2016 7:00:00 AM,62
2022484408,4/23/2016 8:00:00 AM,62
2022484408,4/23/2016 9:00:00 AM,62
2022484408,4/23/2016 10:00:00 AM,62
2022484408,4/23/2016 11:00:00 AM,62
2022484408,4/23/2016 12:00:00 PM,90
2022484408,4/23/2016 1:00:00 PM,160
2022484408,4/23/2016 2:00:00 PM,117
2022484408,4/23/2016 3:00:00 PM,152
2022484408,4/23/2016 4:00:00 PM,119
2022484408,4/23/2016 5:00:00 PM,121
2022484408,4/23/2016 6:00:00 PM,131
2022484408,4/23/2016 7:00:00 PM,114
2022484408,4/23/2016 8:00:00 PM,93
2022484408,4/23/2016 9:00:00 PM,83
2022484408,4/23/2016 10:00:00 PM,79
2022484408,4/23/2016 11:00:00 PM,62
2022484408,4/24/2016 12:00:00 AM,62
2022484408,4/24/2016 1:00:00 AM,62
2022484408,4/24/2016 2:00:00 AM,62
2022484408,4/24/2016 3:00:00 AM,62
2022484408,4/24/2016 4:00:00 AM,62
2022484408,4/24/2016 5:00:00 AM,62
2022484408,4/24/2016 6:00:00 AM,62
2022484408,4/24/2016 7:00:00 AM,62
2022484408,4/24/2016 8:00:00 AM,259
2022484408,4/24/2016 9:00:00 AM,307
2022484408,4/24/2016 10:00:00 AM,111
2022484408,4/24/2016 11:00:00 AM,127
2022484408,4/24/2016 12:00:00 PM,119
2022484408,4/24/2016 1:00:00 PM,167
2022484408,4/24/2016 2:00:00 PM,104
2022484408,4/24/2016 3:00:00 PM,188
2022484408,4/24/2016 4:00:00 PM,70
2022484408,4/24/2016 5:00:00 PM,117
2022484408,4/24/2016 6:00:00 PM,150
2022484408,4/24/2016 7:00:00 PM,63
2022484408,4/24/2016 8:00:00 PM,62
2022484408,4/24/2016 9:00:00 PM,62
2022484408,4/24/2016 10:00:00 PM,62
2022484408,4/24/2016 11:00:00 PM,62
2022484408,4/25/2016 12:00:00 AM,62
2022484408,4/25/2016 1:00:00 AM,62
2022484408,4/25/2016 2:00:00 AM,62
2022484408,4/25/2016 3:00:00 AM,62
2022484408,4/25/2016 4:00:00 AM,62
2022484408,4/25/2016 5:00:00 AM,62
2022484408,4/25/2016 6:00:00 AM,62
2022484408,4/25/2016 7:00:00 AM,123
2022484408,4/25/2016 8:00:00 AM,105
2022484408,4/25/2016 9:00:00 AM,484
2022484408,4/25/2016 10:00:00 AM,87
2022484408,4/25/2016 11:00:00 AM,62
2022484408,4/25/2016 12:00:00 PM,62
2022484408,4/25/2016 1:00:00 PM,78
2022484408,4/25/2016 2:00:00 PM,184
2022484408,4/25/2016 3:00:00 PM,95
2022484408,4/25/2016 4:00:00 PM,120
2022484408,4/25/2016 5:00:00 PM,113
2022484408,4/25/2016 6:00:00 PM,100
2022484408,4/25/2016 7:00:00 PM,161
2022484408,4/25/2016 8:00:00 PM,72
2022484408,4/25/2016 9:00:00 PM,62
2022484408,4/25/2016 10:00:00 PM,62
2022484408,4/25/2016 11:00:00 PM,62
2022484408,4/26/2016 12:00:00 AM,62
2022484408,4/26/2016 1:00:00 AM,62
2022484408,4/26/2016 2:00:00 AM,62
2022484408,4/26/2016 3:00:00 AM,62
2022484408,4/26/2016 4:00:00 AM,62
2022484408,4/26/2016 5:00:00 AM,62
2022484408,4/26/2016 6:00:00 AM,62
2022484408,4/26/2016 7:00:00 AM,135
2022484408,4/26/2016 8:00:00 AM,75
2022484408,4/26/2016 9:00:00 AM,154
2022484408,4/26/2016 10:00:00 AM,448
2022484408,4/26/2016 11:00:00 AM,243
2022484408,4/26/2016 12:00:00 PM,181
2022484408,4/26/2016 1:00:00 PM,75
2022484408,4/26/2016 2:00:00 PM,154
2022484408,4/26/2016 3:00:00 PM,174
2022484408,4/26/2016 4:00:00 PM,125
2022484408,4/26/2016 5:00:00 PM,116
2022484408,4/26/2016 6:00:00 PM,110
2022484408,4/26/2016 7:00:00 PM,108
2022484408,4/26/2016 8:00:00 PM,72
2022484408,4/26/2016 9:00:00 PM,62
2022484408,4/26/2016 10:00:00 PM,62
2022484408,4/26/2016 11:00:00 PM,62
2022484408,4/27/2016 12:00:00 AM,62
2022484408,4/27/2016 1:00:00 AM,62
2022484408,4/27/2016 2:00:00 AM,62
2022484408,4/27/2016 3:00:00 AM,62
2022484408,4/27/2016 4:00:00 AM,62
2022484408,4/27/2016 5:00:00 AM,62
2022484408,4/27/2016 6:00:00 AM,62
2022484408,4/27/2016 7:00:00 AM,62
2022484408,4/27/2016 8:00:00 AM,62
2022484408,4/27/2016 9:00:00 AM,225
2022484408,4/27/2016 10:00:00 AM,188
2022484408,4/27/2016 11:00:00 AM,86
2022484408,4/27/2016 12:00:00 PM,141
2022484408,4/27/2016 1:00:00 PM,167
2022484408,4/27/2016 2:00:00 PM,172
2022484408,4/27/2016 3:00:00 PM,92
2022484408,4/27/2016 4:00:00 PM,121
2022484408,4/27/2016 5:00:00 PM,110
2022484408,4/27/2016 6:00:00 PM,249
2022484408,4/27/2016 7:00:00 PM,101
2022484408,4/27/2016 8:00:00 PM,62
2022484408,4/27/2016 9:00:00 PM,62
2022484408,4/27/2016 10:00:00 PM,62
2022484408,4/27/2016 11:00:00 PM,62
2022484408,4/28/2016 12:00:00 AM,62
2022484408,4/28/2016 1:00:00 AM,62
2022484408,4/28/2016 2:00:00 AM,62
2022484408,4/28/2016 3:00:00 AM,62
2022484408,4/28/2016 4:00:00 AM,62
2022484408,4/28/2016 5:00:00 AM,62
2022484408,4/28/2016 6:00:00 AM,62
2022484408,4/28/2016 7:00:00 AM,92
2022484408,4/28/2016 8:00:00 AM,156
2022484408,4/28/2016 9:00:00 AM,127
2022484408,4/28/2016 10:00:00 AM,165
2022484408,4/28/2016 11:00:00 AM,132
2022484408,4/28/2016 12:00:00 PM,217
2022484408,4/28/2016 1:00:00 PM,79
2022484408,4/28/2016 2:00:00 PM,153
2022484408,4/28/2016 3:00:00 PM,76
2022484408,4/28/2016 4:00:00 PM,112
2022484408,4/28/2016 5:00:00 PM,113
2022484408,4/28/2016 6:00:00 PM,88
2022484408,4/28/2016 7:00:00 PM,76
2022484408,4/28/2016 8:00:00 PM,89
2022484408,4/28/2016 9:00:00 PM,62
2022484408,4/28/2016 10:00:00 PM,62
2022484408,4/28/2016 11:00:00 PM,62
2022484408,4/29/2016 12:00:00 AM,62
2022484408,4/29/2016 1:00:00 AM,62
2022484408,4/29/2016 2:00:00 AM,62
2022484408,4/29/2016 3:00:00 AM,62
2022484408,4/29/2016 4:00:00 AM,62
2022484408,4/29/2016 5:00:00 AM,62
2022484408,4/29/2016 6:00:00 AM,62
2022484408,4/29/2016 7:00:00 AM,62
2022484408,4/29/2016 8:00:00 AM,113
2022484408,4/29/2016 9:00:00 AM,318
2022484408,4/29/2016 10:00:00 AM,177
2022484408,4/29/2016 11:00:00 AM,171
2022484408,4/29/2016 12:00:00 PM,126
2022484408,4/29/2016 1:00:00 PM,181
2022484408,4/29/2016 2:00:00 PM,231
2022484408,4/29/2016 3:00:00 PM,96
2022484408,4/29/2016 4:00:00 PM,129
2022484408,4/29/2016 5:00:00 PM,108
2022484408,4/29/2016 6:00:00 PM,101
2022484408,4/29/2016 7:00:00 PM,113
2022484408,4/29/2016 8:00:00 PM,62
2022484408,4/29/2016 9:00:00 PM,62
2022484408,4/29/2016 10:00:00 PM,62
2022484408,4/29/2016 11:00:00 PM,62
2022484408,4/30/2016 12:00:00 AM,62
2022484408,4/30/2016 1:00:00 AM,62
2022484408,4/30/2016 2:00:00 AM,62
2022484408,4/30/2016 3:00:00 AM,62
2022484408,4/30/2016 4:00:00 AM,62
2022484408,4/30/2016 5:00:00 AM,62
2022484408,4/30/2016 6:00:00 AM,93
2022484408,4/30/2016 7:00:00 AM,97
2022484408,4/30/2016 8:00:00 AM,73
2022484408,4/30/2016 9:00:00 AM,85
2022484408,4/30/2016 10:00:00 AM,197
2022484408,4/30/2016 11:00:00 AM,138
2022484408,4/30/2016 12:00:00 PM,157
2022484408,4/30/2016 1:00:00 PM,216
2022484408,4/30/2016 2:00:00 PM,179
2022484408,4/30/2016 3:00:00 PM,222
2022484408,4/30/2016 4:00:00 PM,252
2022484408,4/30/2016 5:00:00 PM,154
2022484408,4/30/2016 6:00:00 PM,128
2022484408,4/30/2016 7:00:00 PM,110
2022484408,4/30/2016 8:00:00 PM,70
2022484408,4/30/2016 9:00:00 PM,62
2022484408,4/30/2016 10:00:00 PM,62
2022484408,4/30/2016 11:00:00 PM,62
2022484408,05-01-2016 00:00,62
2022484408,05-01-2016 01:00,62
2022484408,05-01-2016 02:00,62
2022484408,05-01-2016 03:00,62
2022484408,05-01-2016 04:00,62
2022484408,05-01-2016 05:00,62
2022484408,05-01-2016 06:00,114
2022484408,05-01-2016 07:00,97
2022484408,05-01-2016 08:00,70
2022484408,05-01-2016 09:00,87
2022484408,05-01-2016 10:00,292
2022484408,05-01-2016 11:00,109
2022484408,05-01-2016 12:00,79
2022484408,05-01-2016 13:00,68
2022484408,05-01-2016 14:00,91
2022484408,05-01-2016 15:00,142
2022484408,05-01-2016 16:00,119
2022484408,05-01-2016 17:00,158
2022484408,05-01-2016 18:00,146
2022484408,05-01-2016 19:00,185
2022484408,05-01-2016 20:00,62
2022484408,05-01-2016 21:00,62
2022484408,05-01-2016 22:00,62
2022484408,05-01-2016 23:00,62
2022484408,05-02-2016 00:00,62
2022484408,05-02-2016 01:00,62
2022484408,05-02-2016 02:00,62
2022484408,05-02-2016 03:00,62
2022484408,05-02-2016 04:00,62
2022484408,05-02-2016 05:00,62
2022484408,05-02-2016 06:00,62
2022484408,05-02-2016 07:00,114
2022484408,05-02-2016 08:00,104
2022484408,05-02-2016 09:00,183
2022484408,05-02-2016 10:00,166
2022484408,05-02-2016 11:00,78
2022484408,05-02-2016 12:00,146
2022484408,05-02-2016 13:00,143
2022484408,05-02-2016 14:00,312
2022484408,05-02-2016 15:00,92
2022484408,05-02-2016 16:00,137
2022484408,05-02-2016 17:00,108
2022484408,05-02-2016 18:00,113
2022484408,05-02-2016 19:00,94
2022484408,05-02-2016 20:00,62
2022484408,05-02-2016 21:00,62
2022484408,05-02-2016 22:00,62
2022484408,05-02-2016 23:00,62
2022484408,05-03-2016 00:00,62
2022484408,05-03-2016 01:00,62
